269635,1,203,0,0,8,6F,04,58,1B,08,00,00,00
269645,0,300,0,0,8,03,5A,64,5A,32,00,32,F8
269645,0,301,0,0,3,80,08,00
269645,1,401,0,0,8,C5,9D,00,00,29,09,00,00
269655,1,206,0,0,8,00,00,00,00,00,00,00,00
269665,1,400,0,0,8,01,00,2C,00,00,00,00,00
269695,0,300,0,0,8,03,5A,64,5A,32,00,32,F9
269695,0,301,0,0,3,88,09,00
269725,1,201,0,0,5,00,00,C8,00,62
269735,1,203,0,0,8,EE,04,50,06,04,00,00,00
269745,0,300,0,0,8,03,5A,64,5A,32,00,32,FA
269745,0,301,0,0,3,C6,0A,00
269745,1,401,0,0,8,C5,9D,00,00,29,09,00,00
269755,1,206,0,0,8,00,00,00,00,00,00,00,00
269765,1,400,0,0,8,01,00,2C,00,00,00,00,00
269795,0,300,0,0,8,03,5A,64,5A,32,00,32,FB
269795,0,301,0,0,3,43,0B,00
269825,1,201,0,0,5,00,00,AA,00,62
269835,1,203,0,0,8,25,05,40,38,03,00,00,00
269845,0,300,0,0,8,03,5A,64,5A,32,00,32,BC
269845,0,301,0,0,3,B5,0C,00
269845,1,401,0,0,8,26,9E,00,00,29,09,00,00
269855,1,206,0,0,8,00,00,00,00,00,00,00,00
269865,1,400,0,0,8,01,00,2C,00,00,00,00,00
269895,0,300,0,0,8,03,5A,64,5A,32,00,32,BD
269895,0,301,0,0,3,4E,0D,00
269925,1,201,0,0,5,32,00,00,00,62
269935,1,203,0,0,8,9C,05,00,00,00,00,00,00
269945,0,300,0,0,8,03,5A,64,5A,32,00,32,BE
269945,0,301,0,0,3,1D,0E,00
269945,1,401,0,0,8,26,9E,00,00,D2,09,00,00
269955,1,206,0,0,8,00,00,00,00,00,00,00,00
269965,1,400,0,0,8,01,00,2C,00,00,00,00,00
269995,0,300,0,0,8,03,5A,64,5A,32,00,32,BF
269995,0,301,0,0,3,E8,0F,00
270025,1,201,0,0,5,32,00,00,00,62
270025,1,402,0,0,8,58,00,00,00,2C,A4,08,00
270035,1,203,0,0,8,D3,05,00,00,00,00,00,00
270045,0,300,0,0,8,03,5A,64,5A,32,00,32,70
270045,0,301,0,0,3,E2,00,00
270045,1,401,0,0,8,95,9E,00,00,D2,09,00,00
270055,1,206,0,0,8,00,00,00,00,00,00,00,00
270065,1,400,0,0,8,01,00,2C,00,00,00,00,00
270095,0,300,0,0,8,03,5A,64,5A,32,00,32,71
270095,0,301,0,0,3,B3,01,00
270125,1,201,0,0,5,32,00,88,04,62
270135,1,203,0,0,8,42,06,E0,EB,16,00,00,00
270145,0,300,0,0,8,03,5A,64,5A,32,00,32,72
270145,0,301,0,0,3,6B,02,00
270145,1,401,0,0,8,95,9E,00,00,6A,05,00,00
270155,1,206,0,0,8,00,00,00,00,00,00,00,00
270165,1,400,0,0,8,01,00,2C,00,00,00,00,00
270195,0,300,0,0,8,03,5A,64,5A,32,00,32,73
270195,0,301,0,0,3,96,03,00
270225,1,201,0,0,5,32,00,DC,05,62
270235,1,203,0,0,8,8F,06,28,CF,26,00,00,00
270245,0,300,0,0,8,03,5A,64,5A,32,00,32,34
270245,0,301,0,0,3,03,04,00
270245,1,401,0,0,8,95,9E,00,00,6A,05,00,00
270255,1,206,0,0,8,00,00,00,00,00,00,00,00
270265,1,400,0,0,8,01,00,2C,00,00,00,00,00
270295,0,300,0,0,8,03,5A,64,5A,32,00,32,35
270295,0,301,0,0,3,54,05,00
270325,1,201,0,0,5,32,00,C4,04,62
