15:31:09.815,1,203,0,0,8,2a,9,cc,57,9,0,0,80
15:31:09.882,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:09.947,1,402,0,0,8,5f,0,0,0,b8,62,9,0
15:31:10.009,1,201,0,0,5,38,4,3a,2,62,,,
15:31:10.072,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:10.135,1,300,0,0,8,3,5a,64,5a,a,0,a,cb
15:31:10.198,1,300,0,0,8,3,5a,64,5a,a,0,a,bc
15:31:10.261,1,401,0,0,8,48,a0,0,0,d8,1,0,0
15:31:10.324,1,203,0,0,8,47,9,2c,55,c,0,0,80
15:31:10.387,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:10.450,1,301,0,0,3,b3,1,0,,,,,
15:31:10.513,1,201,0,0,5,42,4,86,1,62,,,
15:31:10.576,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:10.639,1,300,0,0,8,3,5a,64,5a,a,0,a,25
15:31:10.702,1,201,0,0,5,42,4,0,0,62,,,
15:31:10.765,1,401,0,0,8,58,a0,0,0,b5,1,0,0
15:31:10.828,1,300,0,0,8,3,5a,64,5a,a,0,a,e9
15:31:10.892,1,300,0,0,8,3,5a,64,5a,a,0,a,da
15:31:10.955,1,401,0,0,8,54,a0,0,0,c9,1,0,0
15:31:11.021,1,203,0,0,8,5f,9,30,74,d,0,0,80
15:31:11.082,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:11.146,1,300,0,0,8,3,5a,64,5a,a,0,a,8f
15:31:11.209,1,201,0,0,5,4c,4,7c,1,62,,,
15:31:11.272,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:11.335,1,300,0,0,8,3,5a,64,5a,a,0,a,43
15:31:11.398,1,300,0,0,8,3,5a,64,5a,a,0,a,34
15:31:11.462,1,401,0,0,8,62,a0,0,0,ba,1,0,0
15:31:11.524,1,203,0,0,8,69,9,20,73,3,0,0,80
15:31:11.590,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:11.653,1,301,0,0,3,88,9,0,,,,,
15:31:11.717,1,203,0,0,8,7a,9,0,0,0,0,0,80
15:31:11.779,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:11.843,1,300,0,0,8,3,5a,64,5a,a,0,a,ad
15:31:11.906,1,201,0,0,5,60,4,0,0,62,,,
15:31:11.969,1,401,0,0,8,64,a0,0,0,e2,0,0,0
15:31:12.032,1,300,0,0,8,3,5a,64,5a,a,0,a,61
15:31:12.096,1,300,0,0,8,3,5a,64,5a,a,0,a,52
15:31:12.159,1,401,0,0,8,64,a0,0,0,e3,0,0,0
15:31:12.222,1,203,0,0,8,93,9,0,0,0,0,0,80
15:31:12.286,1,400,0,0,8,1,0,c,0,0,0,0,0
15:31:12.350,1,300,0,0,8,3,5a,64,5a,a,0,a,7
15:31:12.412,1,201,0,0,5,60,4,72,1,62,,,
15:31:12.475,1,400,0,0,8,1,0,c,0,0,0,0,0
15:31:12.539,1,300,0,0,8,3,5a,64,5a,a,0,a,cb
15:31:12.603,1,201,0,0,5,60,4,e6,0,62,,,
15:31:12.665,1,401,0,0,8,64,a0,0,0,df,0,0,0
15:31:12.728,1,204,0,0,8,0,0,0,0,0,0,0,0
15:31:12.792,1,400,0,0,8,1,0,c,0,0,0,0,0
15:31:12.854,1,401,0,0,8,64,a0,0,0,df,0,0,0
15:31:12.917,1,203,0,0,8,99,9,0,0,0,0,0,80
15:31:12.980,1,400,0,0,8,1,0,c,0,0,0,0,0
15:31:13.044,1,300,0,0,8,3,5a,64,5a,a,0,a,25
15:31:13.108,1,201,0,0,5,60,4,0,0,62,,,
15:31:13.171,1,401,0,0,8,66,a0,0,0,e0,0,0,0
15:31:13.234,1,300,0,0,8,3,5a,64,5a,a,0,a,e9
15:31:13.304,1,300,0,0,8,3,5a,64,5a,a,0,a,da
15:31:13.367,1,401,0,0,8,66,a0,0,0,e0,0,0,0
15:31:13.431,1,300,0,0,8,3,5a,64,5a,a,0,a,ad
15:31:13.494,1,400,0,0,8,1,0,c,0,0,0,0,0
15:31:13.558,1,401,0,0,8,66,a0,0,0,e0,0,0,0
15:31:13.622,1,203,0,0,8,cd,9,0,0,0,0,0,80
15:31:13.686,1,400,0,0,8,1,0,c,0,0,0,0,0
15:31:13.749,1,300,0,0,8,3,5a,64,5a,a,0,a,43
15:31:13.812,1,201,0,0,5,74,4,0,0,62,,,
15:31:13.876,1,401,0,0,8,68,a0,0,0,db,0,0,0
15:31:13.939,1,300,0,0,8,3,5a,64,5a,a,0,a,7
15:31:14.003,1,201,0,0,5,88,4,0,0,62,,,
15:31:14.067,1,401,0,0,8,76,a0,0,0,a0,0,0,0
15:31:14.130,1,300,0,0,8,3,5a,64,5a,a,0,a,cb
15:31:14.193,1,400,0,0,8,1,0,c,0,0,0,0,0
15:31:14.256,1,401,0,0,8,76,a0,0,0,46,0,0,0
15:31:14.321,1,203,0,0,8,e2,9,0,0,0,0,0,80
15:31:14.383,1,400,0,0,8,1,0,c,0,0,0,0,0
15:31:14.447,1,300,0,0,8,3,5a,64,5a,a,0,a,61
15:31:14.510,1,201,0,0,5,a6,4,0,0,62,,,
15:31:14.574,1,401,0,0,8,76,a0,0,0,44,0,0,0
15:31:14.629,1,300,0,0,8,3,5a,64,5a,a,0,a,25
15:31:14.699,1,300,0,0,8,3,5a,64,5a,a,0,a,16
15:31:14.766,1,401,0,0,8,78,a0,0,0,44,0,0,0
15:31:14.826,1,203,0,0,8,11,a,0,0,0,0,0,80
15:31:14.889,1,400,0,0,8,1,0,c,0,0,0,0,0
15:31:14.953,1,206,0,0,8,0,0,0,0,0,0,0,0
15:31:15.016,1,201,0,0,5,a6,4,aa,0,62,,,
15:31:15.081,1,401,0,0,8,72,a0,0,0,45,0,0,0
15:31:15.144,1,300,0,0,8,3,5a,64,5a,a,0,a,8f
15:31:15.208,1,201,0,0,5,60,4,b4,5,62,,,
15:31:15.270,1,401,0,0,8,38,a0,0,0,a8,0,0,0
15:31:15.334,1,300,0,0,8,3,5a,64,5a,a,0,a,43
15:31:15.398,1,400,0,0,8,1,0,c,0,0,0,0,0
15:31:15.462,1,403,0,0,8,64,0,0,0,40,e3,9,0
15:31:15.524,1,203,0,0,8,96,8,90,e1,2d,0,0,80
15:31:15.588,1,300,0,0,8,3,5a,64,5a,a,0,a,f8
15:31:15.651,1,301,0,0,3,88,9,0,,,,,
15:31:15.714,1,201,0,0,5,60,4,5e,6,62,,,
15:31:15.778,1,401,0,0,8,c5,9f,0,0,98,6,0,0
15:31:15.841,1,300,0,0,8,3,5a,64,5a,a,0,a,ad
15:31:15.903,1,201,0,0,5,60,4,8e,8,62,,,
15:31:15.966,1,401,0,0,8,c5,9f,0,0,49,6,0,0
15:31:16.029,1,300,0,0,8,3,5a,64,5a,a,0,a,61
15:31:16.092,1,300,0,0,8,3,5a,64,5a,a,0,a,52
15:31:16.155,1,401,0,0,8,c5,9f,0,0,fe,6,0,0
15:31:16.219,1,203,0,0,8,9c,8,b0,bb,15,0,0,80
15:31:16.283,1,401,0,0,8,d9,9f,0,0,fe,6,0,0
15:31:16.346,1,300,0,0,8,3,5a,64,5a,a,0,a,7
15:31:16.408,1,201,0,0,5,e8,3,52,8,62,,,
15:31:16.472,1,401,0,0,8,d9,9f,0,0,18,6,0,0
15:31:16.535,1,404,0,0,2,25,0,,,,,,
15:31:16.598,1,300,0,0,8,3,5a,64,5a,a,0,a,bc
15:31:16.661,1,404,0,0,2,46,0,,,,,,
15:31:16.724,1,203,0,0,8,c0,8,10,1c,18,0,0,80
15:31:16.788,1,404,0,0,2,a,0,,,,,,
15:31:16.850,1,301,0,0,3,b3,1,0,,,,,
15:31:16.913,1,201,0,0,5,6,4,52,8,62,,,
15:31:16.977,1,401,0,0,8,d9,9f,0,0,e7,5,0,0
15:31:17.041,1,300,0,0,8,3,5a,64,5a,a,0,a,25
15:31:17.103,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:17.167,1,401,0,0,8,d9,9f,0,0,14,6,0,0
15:31:17.229,1,300,0,0,8,3,5a,64,5a,a,0,a,e9
15:31:17.293,1,300,0,0,8,3,5a,64,5a,a,0,a,da
15:31:17.355,1,401,0,0,8,d3,9f,0,0,14,6,0,0
15:31:17.419,1,203,0,0,8,e1,8,f4,fd,31,0,0,80
15:31:17.483,1,401,0,0,8,f1,9f,0,0,9,6,0,0
15:31:17.546,1,300,0,0,8,3,5a,64,5a,a,0,a,8f
15:31:17.610,1,201,0,0,5,10,4,ac,3,62,,,
15:31:17.672,1,401,0,0,8,f1,9f,0,0,20,5,0,0
15:31:17.736,1,204,0,0,8,0,0,0,0,0,0,0,0
15:31:17.799,1,300,0,0,8,3,5a,64,5a,a,0,a,34
15:31:17.863,1,401,0,0,8,f9,9f,0,0,20,5,0,0
15:31:17.927,1,203,0,0,8,de,8,50,79,34,0,0,80
15:31:17.989,1,300,0,0,8,3,5a,64,5a,a,0,a,f8
15:31:18.052,1,206,0,0,8,0,0,0,0,0,0,0,0
15:31:18.115,1,201,0,0,5,10,4,4c,4,62,,,
15:31:18.179,1,401,0,0,8,b,a0,0,0,25,4,0,0
15:31:18.241,1,300,0,0,8,3,5a,64,5a,a,0,a,ad
15:31:18.304,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:18.368,1,401,0,0,8,ef,9f,0,0,25,4,0,0
15:31:18.430,1,300,0,0,8,3,5a,64,5a,a,0,a,61
15:31:18.493,1,300,0,0,8,3,5a,64,5a,a,0,a,52
15:31:18.556,1,401,0,0,8,13,a0,0,0,cf,4,0,0
15:31:18.619,1,203,0,0,8,e8,8,78,f,2c,0,0,80
15:31:18.682,1,401,0,0,8,13,a0,0,0,d5,3,0,0
15:31:18.745,1,300,0,0,8,3,5a,64,5a,a,0,a,7
15:31:18.808,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:18.872,1,401,0,0,8,f7,9f,0,0,d5,3,0,0
15:31:18.935,1,300,0,0,8,3,5a,64,5a,a,0,a,cb
15:31:19.000,1,300,0,0,8,3,5a,64,5a,a,0,a,bc
15:31:19.062,1,401,0,0,8,17,a0,0,0,8d,4,0,0
15:31:19.126,1,203,0,0,8,d6,8,b0,4a,26,0,0,80
15:31:19.190,1,401,0,0,8,17,a0,0,0,80,3,0,0
15:31:19.253,1,206,0,0,8,0,0,0,0,0,0,0,0
15:31:19.316,1,201,0,0,5,6,4,d2,0,62,,,
15:31:19.379,1,401,0,0,8,11,a0,0,0,80,3,0,0
15:31:19.442,1,300,0,0,8,3,5a,64,5a,a,0,a,25
15:31:19.508,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:19.570,1,401,0,0,8,36,a0,0,0,a0,3,0,0
15:31:19.633,1,300,0,0,8,3,5a,64,5a,a,0,a,e9
15:31:19.696,1,300,0,0,8,3,5a,64,5a,a,0,a,da
15:31:19.760,1,401,0,0,8,17,a0,0,0,a7,2,0,0
15:31:19.823,1,203,0,0,8,e6,8,1c,80,13,0,0,80
15:31:19.887,1,401,0,0,8,17,a0,0,0,a7,2,0,0
15:31:19.951,1,300,0,0,8,3,5a,64,5a,a,0,a,8f
15:31:20.014,1,201,0,0,5,10,4,76,7,62,,,
15:31:20.077,1,401,0,0,8,1f,a0,0,0,8a,3,0,0
15:31:20.141,1,300,0,0,8,3,5a,64,5a,a,0,a,43
15:31:20.203,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:20.260,1,401,0,0,8,d3,9f,0,0,a0,3,0,0
15:31:20.329,1,203,0,0,8,81,7,0,1e,21,0,0,80
15:31:20.393,1,401,0,0,8,d3,9f,0,0,a0,3,0,0
15:31:20.456,1,403,0,0,8,64,0,0,0,40,e3,9,0
15:31:20.520,1,203,0,0,8,77,7,ec,2d,c,0,0,80
15:31:20.583,1,401,0,0,8,f1,9f,0,0,74,5,0,0
15:31:20.646,1,300,0,0,8,3,5a,64,5a,a,0,a,ad
15:31:20.712,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:20.772,1,401,0,0,8,ff,9f,0,0,26,5,0,0
15:31:20.836,1,300,0,0,8,3,5a,64,5a,a,0,a,61
15:31:20.899,1,300,0,0,8,3,5a,64,5a,a,0,a,52
15:31:20.962,1,402,0,0,8,5f,0,0,0,70,62,9,0
15:31:21.026,1,203,0,0,8,e9,7,80,1e,a,0,0,80
15:31:21.090,1,401,0,0,8,28,a0,0,0,65,4,0,0
15:31:21.152,1,206,0,0,8,0,0,0,0,0,0,0,0
15:31:21.215,1,201,0,0,5,b6,3,8c,5,62,,,
15:31:21.279,1,401,0,0,8,19,a0,0,0,95,3,0,0
15:31:21.342,1,300,0,0,8,3,5a,64,5a,a,0,a,cb
15:31:21.406,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:21.469,1,403,0,0,8,64,0,0,0,40,e3,9,0
15:31:21.534,1,300,0,0,8,3,5a,64,5a,a,0,a,8f
15:31:21.597,1,401,0,0,8,5,a0,0,0,35,3,0,0
15:31:21.660,1,401,0,0,8,5,a0,0,0,29,4,0,0
15:31:21.724,1,203,0,0,8,7e,8,e0,2f,23,0,0,80
15:31:21.787,1,200,0,0,8,5f,0,3,63,9,0,1,0
15:31:21.851,1,300,0,0,8,3,5a,64,5a,a,0,a,25
15:31:21.913,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:21.976,1,402,0,0,8,5f,0,0,0,70,62,9,0
15:31:22.039,1,300,0,0,8,3,5a,64,5a,a,0,a,e9
15:31:22.102,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:22.165,1,401,0,0,8,9,a0,0,0,fe,3,0,0
15:31:22.235,1,203,0,0,8,92,8,e0,aa,1d,0,0,80
15:31:22.293,1,401,0,0,8,34,a0,0,0,fe,3,0,0
15:31:22.356,1,401,0,0,8,34,a0,0,0,fe,3,0,0
15:31:22.420,1,203,0,0,8,93,8,d0,42,2f,0,0,80
15:31:22.484,1,401,0,0,8,f5,9f,0,0,3f,3,0,0
15:31:22.548,1,300,0,0,8,3,5a,64,5a,a,0,a,43
15:31:22.610,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:22.673,1,401,0,0,8,f5,9f,0,0,35,4,0,0
15:31:22.737,1,204,0,0,8,0,0,0,0,0,0,0,0
15:31:22.801,1,300,0,0,8,3,5a,64,5a,a,0,a,f8
15:31:22.863,1,401,0,0,8,25,a0,0,0,35,4,0,0
15:31:22.927,1,203,0,0,8,8f,8,e0,b4,28,0,0,80
15:31:22.990,1,401,0,0,8,5,a0,0,0,85,3,0,0
15:31:23.054,1,206,0,0,8,0,0,0,0,0,0,0,0
15:31:23.118,1,201,0,0,5,e8,3,e0,1,62,,,
15:31:23.180,1,401,0,0,8,5,a0,0,0,bc,3,0,0
15:31:23.243,1,300,0,0,8,3,5a,64,5a,a,0,a,61
15:31:23.312,1,201,0,0,5,e8,3,d4,3,62,,,
15:31:23.376,1,401,0,0,8,1f,a0,0,0,bc,3,0,0
15:31:23.438,1,300,0,0,8,3,5a,64,5a,a,0,a,25
15:31:23.502,1,301,0,0,3,f5,6,0,,,,,
15:31:23.566,1,401,0,0,8,5,a0,0,0,79,3,0,0
15:31:23.628,1,203,0,0,8,84,8,e0,aa,1d,0,0,80
15:31:23.691,1,300,0,0,8,3,5a,64,5a,a,0,a,da
15:31:23.756,1,206,0,0,8,0,0,0,0,0,0,0,0
15:31:23.818,1,201,0,0,5,e8,3,2,3,62,,,
15:31:23.881,1,300,0,0,8,3,5a,64,5a,a,0,a,9e
15:31:23.945,1,300,0,0,8,3,5a,64,5a,a,0,a,8f
15:31:24.008,1,201,0,0,5,e8,3,14,5,62,,,
15:31:24.073,1,300,0,0,8,3,5a,64,5a,a,0,a,52
15:31:24.135,1,300,0,0,8,3,5a,64,5a,a,0,a,43
15:31:24.199,1,300,0,0,8,3,5a,64,5a,a,0,a,34
15:31:24.262,1,404,0,0,2,2,30,,,,,,
15:31:24.326,1,404,0,0,2,1,0,,,,,,
15:31:24.388,1,404,0,0,2,20,0,,,,,,
15:31:24.451,1,301,0,0,3,88,9,0,,,,,
15:31:24.514,1,404,0,0,2,24,0,,,,,,
15:31:24.577,1,404,0,0,2,26,0,,,,,,
15:31:24.640,1,404,0,0,2,4c,0,,,,,,
15:31:24.705,1,401,0,0,8,23,a0,0,0,9b,3,0,0
15:31:24.767,1,666,0,0,8,52,8,5,0,52,95,36,2
15:31:24.831,1,405,0,0,7,4,0,0,0,16,9,2,
15:31:24.893,1,404,0,0,2,b1,1,,,,,,
15:31:24.958,1,402,0,0,8,5f,0,0,0,4c,62,9,0
15:31:25.020,1,201,0,0,5,f2,3,60,4,62,,,
15:31:25.084,1,300,0,0,8,3,5a,64,5a,a,0,a,16
15:31:25.151,1,300,0,0,8,3,5a,64,5a,a,0,a,7
15:31:25.211,1,201,0,0,5,6,4,e0,1,62,,,
15:31:25.274,1,300,0,0,8,3,5a,64,5a,a,0,a,da
15:31:25.336,1,300,0,0,8,3,5a,64,5a,a,0,a,cb
15:31:25.399,1,300,0,0,8,3,5a,64,5a,a,0,a,bc
15:31:25.463,1,403,0,0,8,64,0,0,0,40,e3,9,0
15:31:25.527,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:25.591,1,300,0,0,8,3,5a,64,5a,a,0,a,70
15:31:25.654,1,206,0,0,8,0,0,0,0,0,0,0,0
15:31:25.718,1,201,0,0,5,6,4,a2,3,62,,,
15:31:25.781,1,300,0,0,8,3,5a,64,5a,a,0,a,34
15:31:25.847,1,300,0,0,8,3,5a,64,5a,a,0,a,25
15:31:25.907,1,201,0,0,5,6,4,2c,1,62,,,
15:31:25.970,1,402,0,0,8,5f,0,0,0,28,62,9,0
15:31:26.033,1,300,0,0,8,3,5a,64,5a,a,0,a,e9
15:31:26.101,1,300,0,0,8,3,5a,64,5a,a,0,a,da
15:31:26.165,1,300,0,0,8,3,5a,64,5a,a,0,a,bc
15:31:26.227,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:26.292,1,300,0,0,8,3,5a,64,5a,a,0,a,9e
15:31:26.355,1,206,0,0,8,0,0,0,0,0,0,0,0
15:31:26.418,1,201,0,0,5,6,4,fa,0,62,,,
15:31:26.481,1,403,0,0,8,64,0,0,0,40,e3,9,0
15:31:26.544,1,300,0,0,8,3,5a,64,5a,a,0,a,43
15:31:26.609,1,401,0,0,8,38,a0,0,0,97,3,0,0
15:31:26.671,1,300,0,0,8,3,5a,64,5a,a,0,a,16
15:31:26.735,1,204,0,0,8,0,0,0,0,0,0,0,0
15:31:26.798,1,300,0,0,8,3,5a,64,5a,a,0,a,f8
15:31:26.863,1,300,0,0,8,3,5a,64,5a,a,0,a,da
15:31:26.926,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:26.989,1,402,0,0,8,5f,0,0,0,28,62,9,0
15:31:27.052,1,206,0,0,8,0,0,0,0,0,0,0,0
15:31:27.115,1,201,0,0,5,fc,3,8e,3,62,,,
15:31:27.178,1,300,0,0,8,3,5a,64,5a,a,0,a,70
15:31:27.242,1,300,0,0,8,3,5a,64,5a,a,0,a,61
15:31:27.305,1,401,0,0,8,11,a0,0,0,66,3,0,0
15:31:27.369,1,300,0,0,8,3,5a,64,5a,a,0,a,34
15:31:27.432,1,203,0,0,8,c5,8,d0,6f,12,0,0,80
15:31:27.497,1,300,0,0,8,3,5a,64,5a,a,0,a,16
15:31:27.559,1,300,0,0,8,3,5a,64,5a,a,0,a,f8
15:31:27.622,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:27.685,1,300,0,0,8,3,5a,64,5a,a,0,a,da
15:31:27.750,1,300,0,0,8,3,5a,64,5a,a,0,a,cb
15:31:27.812,1,401,0,0,8,19,a0,0,0,34,3,0,0
15:31:27.876,1,300,0,0,8,3,5a,64,5a,a,0,a,9e
15:31:27.939,1,300,0,0,8,3,5a,64,5a,a,0,a,8f
15:31:28.004,1,401,0,0,8,15,a0,0,0,3f,3,0,0
15:31:28.066,1,300,0,0,8,3,5a,64,5a,a,0,a,52
15:31:28.129,1,203,0,0,8,be,8,b0,99,f,0,0,80
15:31:28.193,1,300,0,0,8,3,5a,64,5a,a,0,a,34
15:31:28.258,1,206,0,0,8,0,0,0,0,0,0,0,0
15:31:28.320,1,201,0,0,5,fc,3,ac,3,62,,,
15:31:28.383,1,300,0,0,8,3,5a,64,5a,a,0,a,f8
15:31:28.446,1,300,0,0,8,3,5a,64,5a,a,0,a,e9
15:31:28.511,1,401,0,0,8,1b,a0,0,0,f,3,0,0
15:31:28.573,1,300,0,0,8,3,5a,64,5a,a,0,a,bc
15:31:28.637,1,300,0,0,8,3,5a,64,5a,a,0,a,ad
15:31:28.700,1,300,0,0,8,3,5a,64,5a,a,0,a,9e
15:31:28.763,1,300,0,0,8,3,5a,64,5a,a,0,a,70
15:31:28.827,1,203,0,0,8,aa,8,c0,4b,30,0,0,80
15:31:28.889,1,300,0,0,8,3,5a,64,5a,a,0,a,52
15:31:28.953,1,206,0,0,8,0,0,0,0,0,0,0,0
15:31:29.015,1,201,0,0,5,f2,3,76,2,62,,,
15:31:29.078,1,300,0,0,8,3,5a,64,5a,a,0,a,16
15:31:29.141,1,300,0,0,8,3,5a,64,5a,a,0,a,7
15:31:29.204,1,401,0,0,8,f7,9f,0,0,57,4,0,0
15:31:29.267,1,300,0,0,8,3,5a,64,5a,a,0,a,da
15:31:29.331,1,203,0,0,8,ac,8,18,db,3a,0,0,80
15:31:29.394,1,300,0,0,8,3,5a,64,5a,a,0,a,bc
15:31:29.458,1,206,0,0,8,0,0,0,0,0,0,0,0
15:31:29.522,1,201,0,0,5,f2,3,34,3,62,,,
15:31:29.584,1,300,0,0,8,3,5a,64,5a,a,0,a,70
15:31:29.648,1,300,0,0,8,3,5a,64,5a,a,0,a,61
15:31:29.712,1,401,0,0,8,e1,9f,0,0,b5,4,0,0
15:31:29.781,1,300,0,0,8,3,5a,64,5a,a,0,a,34
15:31:29.837,1,300,0,0,8,3,5a,64,5a,a,0,a,25
15:31:29.901,1,300,0,0,8,3,5a,64,5a,a,0,a,16
15:31:29.964,1,402,0,0,8,5f,0,0,0,28,62,9,0
15:31:30.027,1,203,0,0,8,bd,8,a0,df,24,0,0,80
15:31:30.090,1,300,0,0,8,3,5a,64,5a,a,0,a,da
15:31:30.153,1,206,0,0,8,0,0,0,0,0,0,0,0
15:31:30.217,1,401,0,0,8,ef,9f,0,0,22,4,0,0
15:31:30.280,1,300,0,0,8,3,5a,64,5a,a,0,a,9e
15:31:30.343,1,300,0,0,8,3,5a,64,5a,a,0,a,8f
15:31:30.407,1,401,0,0,8,15,a0,0,0,e0,3,0,0
15:31:30.469,1,403,0,0,8,64,0,0,0,40,e3,9,0
15:31:30.532,1,203,0,0,8,af,8,d0,20,29,0,0,80
15:31:30.595,1,300,0,0,8,3,5a,64,5a,a,0,a,34
15:31:30.658,1,300,0,0,8,3,5a,64,5a,a,0,a,16
15:31:30.723,1,203,0,0,8,b8,8,e8,37,9,0,0,80
15:31:30.785,1,200,0,0,8,5f,0,cd,62,9,0,1,0
15:31:30.848,1,300,0,0,8,3,5a,64,5a,a,0,a,e9
15:31:30.912,1,401,0,0,8,23,a0,0,0,a3,3,0,0
15:31:30.975,1,402,0,0,8,5f,0,0,0,4,62,9,0
15:31:31.039,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:31.102,1,301,0,0,3,1d,e,0,,,,,
15:31:31.165,1,300,0,0,8,3,5a,64,5a,a,0,a,70
15:31:31.228,1,203,0,0,8,af,8,94,ca,12,0,0,80
15:31:31.291,1,300,0,0,8,3,5a,64,5a,a,0,a,52
15:31:31.354,1,206,0,0,8,0,0,0,0,0,0,0,0
15:31:31.417,1,401,0,0,8,f,a0,0,0,ec,3,0,0
15:31:31.480,1,403,0,0,8,64,0,0,0,40,e3,9,0
15:31:31.544,1,300,0,0,8,3,5a,64,5a,a,0,a,7
15:31:31.607,1,401,0,0,8,7,a0,0,0,ec,3,0,0
15:31:31.671,1,300,0,0,8,3,5a,64,5a,a,0,a,da
15:31:31.734,1,203,0,0,8,a8,8,70,df,19,0,0,80
15:31:31.798,1,300,0,0,8,3,5a,64,5a,a,0,a,bc
15:31:31.861,1,300,0,0,8,3,5a,64,5a,a,0,a,9e
15:31:31.925,1,203,0,0,8,b6,8,0,b1,16,0,0,80
15:31:31.988,1,300,0,0,8,3,5a,64,5a,a,0,a,70
15:31:32.056,1,300,0,0,8,3,5a,64,5a,a,0,a,61
15:31:32.113,1,201,0,0,5,fc,3,0,5,62,,,
15:31:32.177,1,300,0,0,8,3,5a,64,5a,a,0,a,34
15:31:32.240,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:32.303,1,201,0,0,5,fc,3,7c,1,62,,,
15:31:32.368,1,404,0,0,2,20,0,,,,,,
15:31:32.429,1,203,0,0,8,c9,8,c0,4,11,0,0,80
15:31:32.492,1,300,0,0,8,3,5a,64,5a,a,0,a,da
15:31:32.556,1,206,0,0,8,0,0,0,0,0,0,0,0
15:31:32.619,1,201,0,0,5,fc,3,86,6,62,,,
15:31:32.682,1,300,0,0,8,3,5a,64,5a,a,0,a,9e
15:31:32.745,1,204,0,0,8,0,0,0,0,0,0,0,0
15:31:32.809,1,201,0,0,5,1a,4,5e,1,62,,,
15:31:32.871,1,404,0,0,2,b1,1,,,,,,
15:31:32.938,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:32.998,1,300,0,0,8,3,5a,64,5a,a,0,a,34
15:31:33.062,1,300,0,0,8,3,5a,64,5a,a,0,a,16
15:31:33.125,1,401,0,0,8,19,a0,0,0,c9,4,0,0
15:31:33.190,1,300,0,0,8,3,5a,64,5a,a,0,a,f8
15:31:33.251,1,300,0,0,8,3,5a,64,5a,a,0,a,e9
15:31:33.320,1,201,0,0,5,1a,4,72,1,62,,,
15:31:33.383,1,300,0,0,8,3,5a,64,5a,a,0,a,bc
15:31:33.448,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:33.511,1,201,0,0,5,1a,4,c0,3,62,,,
15:31:33.574,1,300,0,0,8,3,5a,64,5a,a,0,a,70
15:31:33.638,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:33.701,1,300,0,0,8,3,5a,64,5a,a,0,a,52
15:31:33.768,1,666,0,0,8,52,8,5,0,52,95,36,2
15:31:33.828,1,203,0,0,8,55,8,c4,b6,7,0,0,80
15:31:33.891,1,300,0,0,8,3,5a,64,5a,a,0,a,16
15:31:33.955,1,206,0,0,8,0,0,0,0,0,0,0,0
15:31:34.018,1,201,0,0,5,1a,4,3a,2,62,,,
15:31:34.082,1,300,0,0,8,3,5a,64,5a,a,0,a,da
15:31:34.146,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:34.208,1,201,0,0,5,24,4,38,4,62,,,
15:31:34.271,1,300,0,0,8,3,5a,64,5a,a,0,a,9e
15:31:34.336,1,203,0,0,8,18,9,20,d9,15,0,0,80
15:31:34.398,1,300,0,0,8,3,5a,64,5a,a,0,a,70
15:31:34.462,1,300,0,0,8,3,5a,64,5a,a,0,a,52
15:31:34.525,1,401,0,0,8,36,a0,0,0,9,3,0,0
15:31:34.589,1,300,0,0,8,3,5a,64,5a,a,0,a,34
15:31:34.652,1,301,0,0,3,54,5,0,,,,,
15:31:34.715,1,201,0,0,5,24,4,b2,2,62,,,
15:31:34.779,1,300,0,0,8,3,5a,64,5a,a,0,a,f8
15:31:34.843,1,400,0,0,8,1,0,2c,0,0,0,0,0
15:31:34.906,1,201,0,0,5,4c,4,18,1,62,,,
15:31:34.970,1,300,0,0,8,3,5a,64,5a,a,0,a,bc
15:31:35.033,1,203,0,0,8,47,9,fc,cb,16,0,0,80
15:31:35.098,1,300,0,0,8,3,5a,64,5a,a,0,a,9e
