Timestamp,IsSPI,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
4.369153,,300,,,8,03,A5,64,5A,64,00,64,FE
4.369629,,301,,,3,1D,0E,00,,,,,
4.419157,,300,,,8,03,A5,64,5A,64,00,64,EF
4.419625,,301,,,3,E8,0F,00,,,,,
4.469163,,300,,,8,03,A5,64,5A,64,00,64,70
4.469635,,301,,,3,E2,00,00,,,,,
4.520167,,300,,,8,03,A5,64,5A,64,00,64,61
4.520631,,301,,,3,B3,01,00,,,,,
4.570173,,300,,,8,03,A5,64,5A,64,00,64,72
4.570637,,301,,,3,6B,02,00,,,,,
4.620176,,300,,,8,03,A5,64,5A,64,00,64,63
4.62064,,301,,,3,96,03,00,,,,,
4.670183,,300,,,8,03,A5,64,5A,64,00,64,74
4.670647,,301,,,3,03,04,00,,,,,
4.720186,,300,,,8,03,A5,64,5A,64,00,64,65
4.72065,,301,,,3,54,05,00,,,,,
4.770195,,300,,,8,03,A5,64,5A,64,00,64,76
4.770667,,301,,,3,F5,06,00,,,,,
4.820197,,300,,,8,03,A5,64,5A,64,00,64,67
4.820666,,301,,,3,B8,07,00,,,,,
4.870206,,300,,,8,03,A5,64,5A,64,00,64,F8
4.870674,,301,,,3,80,08,00,,,,,
4.920209,,300,,,8,03,A5,64,5A,64,00,64,E9
4.920677,,301,,,3,88,09,00,,,,,
4.970215,,300,,,8,03,A5,64,5A,64,00,64,FA
4.970683,,301,,,3,C6,0A,00,,,,,
5.020999,,300,,,8,03,A5,64,5A,64,00,64,EB
5.021463,,301,,,3,43,0B,00,,,,,
5.070227,,300,,,8,03,A5,64,5A,64,00,64,FC
5.070699,,301,,,3,B5,0C,00,,,,,
5.12023,,300,,,8,03,A5,64,5A,64,00,64,ED
5.120694,,301,,,3,4E,0D,00,,,,,
5.170234,,300,,,8,03,A5,64,5A,64,00,64,FE
5.17071,,301,,,3,1D,0E,00,,,,,
5.220241,,300,,,8,03,A5,64,5A,64,00,64,EF
