Timestamp,IsSPI,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
4.74177,,300,,,8,00,5A,64,5A,00,00,00,EA
4.742254,,301,,,3,C6,0A,00,,,,,
4.791773,,300,,,8,00,5A,64,5A,00,00,00,FB
4.792261,,301,,,3,43,0B,00,,,,,
4.841776,,300,,,8,00,5A,64,5A,00,00,00,8C
4.842256,,301,,,3,B5,0C,00,,,,,
4.891783,,300,,,8,00,5A,64,5A,00,00,00,9D
4.892267,,301,,,3,4E,0D,00,,,,,
4.941789,,300,,,8,00,5A,64,5A,00,00,00,AE
4.942273,,301,,,3,1D,0E,00,,,,,
4.991794,,300,,,8,00,5A,64,5A,00,00,00,BF
4.992278,,301,,,3,E8,0F,00,,,,,
5.0418,,300,,,8,00,5A,64,5A,00,00,00,40
5.042284,,301,,,3,E2,00,00,,,,,
5.091804,,300,,,8,00,5A,64,5A,00,00,00,51
5.092288,,301,,,3,B3,01,00,,,,,
5.14181,,300,,,8,00,5A,64,5A,00,00,00,62
5.142294,,301,,,3,6B,02,00,,,,,
5.191812,,300,,,8,00,5A,64,5A,00,00,00,73
5.192292,,301,,,3,96,03,00,,,,,
5.241818,,300,,,8,00,5A,64,5A,00,00,00,04
5.242306,,301,,,3,03,04,00,,,,,
5.291823,,300,,,8,00,5A,64,5A,00,00,00,15
5.292303,,301,,,3,54,05,00,,,,,
5.341828,,300,,,8,00,5A,64,5A,00,00,00,26
5.342308,,301,,,3,F5,06,00,,,,,
