Timestamp,IsSPI,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
3.177458,,404,,,2,44,00,,,,,,
3.208666,,404,,,2,01,00,,,,,,
3.210443,,300,,,8,03,5A,64,5A,3C,00,3C,BB
3.210907,,301,,,3,43,0B,00,,,,,
3.239913,,404,,,2,A3,01,,,,,,
3.260445,,300,,,8,03,5A,64,5A,3C,00,3C,FC
3.260913,,301,,,3,B5,0C,00,,,,,
3.271166,,404,,,2,20,00,,,,,,
3.302532,,404,,,2,21,00,,,,,,
3.31045,,300,,,8,03,5A,64,5A,3C,00,3C,FD
3.310922,,301,,,3,4E,0D,00,,,,,
3.340644,,404,,,2,22,00,,,,,,
3.360456,,300,,,8,03,5A,64,5A,3C,00,3C,FE
3.360924,,301,,,3,1D,0E,00,,,,,
3.364712,,404,,,2,23,00,,,,,,
3.395989,,404,,,2,24,00,,,,,,
3.41046,,300,,,8,03,5A,64,5A,3C,00,3C,FF
3.410932,,301,,,3,E8,0F,00,,,,,
3.427213,,404,,,2,25,00,,,,,,
3.458755,,404,,,2,26,00,,,,,,
3.460468,,300,,,8,03,5A,64,5A,3C,00,3C,30
3.460936,,301,,,3,E2,00,00,,,,,
3.495106,,404,,,2,27,00,,,,,,
3.510473,,300,,,8,03,5A,64,5A,3C,00,3C,31
3.510937,,301,,,3,B3,01,00,,,,,
3.520974,,404,,,2,4C,00,,,,,,
3.552338,,404,,,2,46,00,,,,,,
3.560478,,300,,,8,03,5A,64,5A,3C,00,3C,32
3.560946,,301,,,3,6B,02,00,,,,,
3.583487,,404,,,2,4D,00,,,,,,
3.610483,,300,,,8,03,5A,64,5A,3C,00,3C,33
3.610947,,301,,,3,96,03,00,,,,,
3.614727,,404,,,2,50,00,,,,,,
3.646105,,404,,,2,02,00,,,,,,
3.660487,,300,,,8,03,5A,64,5A,3C,00,3C,74
3.660951,,301,,,3,03,04,00,,,,,
3.68428,,404,,,2,0A,00,,,,,,
3.708609,,404,,,2,04,00,,,,,,
3.710494,,300,,,8,03,5A,64,5A,3C,00,3C,75
3.710962,,301,,,3,54,05,00,,,,,
3.739732,,404,,,2,B0,01,,,,,,
3.7605,,300,,,8,03,5A,64,5A,3C,00,3C,76
3.760964,,301,,,3,F5,06,00,,,,,
3.770985,,404,,,2,B1,01,,,,,,
3.810504,,300,,,8,03,5A,64,5A,3C,00,3C,77
3.810968,,301,,,3,B8,07,00,,,,,
3.86051,,300,,,8,03,5A,64,5A,3C,00,3C,B8
3.860974,,301,,,3,80,08,00,,,,,
3.910515,,300,,,8,03,5A,64,5A,3C,00,3C,B9
3.910979,,301,,,3,88,09,00,,,,,
3.960517,,300,,,8,03,5A,64,5A,3C,00,3C,BA
3.960982,,301,,,3,C6,0A,00,,,,,
4.010526,,300,,,8,03,5A,64,5A,3C,00,3C,BB
4.01099,,301,,,3,43,0B,00,,,,,
4.060529,,300,,,8,03,5A,64,5A,3C,00,3C,FC
4.060997,,301,,,3,B5,0C,00,,,,,
4.111313,,300,,,8,03,5A,64,5A,3C,00,3C,FD
4.111785,,301,,,3,4E,0D,00,,,,,
4.160539,,300,,,8,03,5A,64,5A,3C,00,3C,FE
4.161007,,301,,,3,1D,0E,00,,,,,
4.210549,,300,,,8,03,5A,64,5A,3C,00,3C,FF
4.211021,,301,,,3,E8,0F,00,,,,,
4.260552,,300,,,8,03,5A,64,5A,3C,00,3C,30
4.26102,,301,,,3,E2,00,00,,,,,
4.310556,,300,,,8,03,5A,64,5A,3C,00,3C,31
4.31102,,301,,,3,B3,01,00,,,,,
4.360562,,300,,,8,03,5A,64,5A,3C,00,3C,32
4.36103,,301,,,3,6B,02,00,,,,,
4.410565,,300,,,8,03,5A,64,5A,3C,00,3C,33
4.411029,,301,,,3,96,03,00,,,,,
4.460571,,300,,,8,03,5A,64,5A,3C,00,3C,74
4.461035,,301,,,3,03,04,00,,,,,
4.510575,,300,,,8,03,5A,64,5A,3C,00,3C,75
4.511043,,301,,,3,54,05,00,,,,,
4.560582,,300,,,8,03,5A,64,5A,3C,00,3C,76
4.561046,,301,,,3,F5,06,00,,,,,
4.610587,,300,,,8,03,5A,64,5A,3C,00,3C,77
4.611051,,301,,,3,B8,07,00,,,,,
4.660594,,300,,,8,03,5A,64,5A,3C,00,3C,B8
4.661058,,301,,,3,80,08,00,,,,,
4.710597,,300,,,8,03,5A,64,5A,3C,00,3C,B9
4.711061,,301,,,3,88,09,00,,,,,
4.760604,,300,,,8,03,5A,64,5A,3C,00,3C,BA
4.761068,,301,,,3,C6,0A,00,,,,,
4.810607,,300,,,8,03,5A,64,5A,3C,00,3C,BB
4.811071,,301,,,3,43,0B,00,,,,,
4.860615,,300,,,8,03,5A,64,5A,3C,00,3C,FC
4.861083,,301,,,3,B5,0C,00,,,,,
4.91062,,300,,,8,03,5A,64,5A,3C,00,3C,FD
4.911092,,301,,,3,4E,0D,00,,,,,
4.960623,,300,,,8,03,5A,64,5A,3C,00,3C,FE
4.961091,,301,,,3,1D,0E,00,,,,,
5.010627,,300,,,8,03,5A,64,5A,3C,00,3C,FF
5.011099,,301,,,3,E8,0F,00,,,,,
5.060634,,300,,,8,03,5A,64,5A,3C,00,3C,30
5.061102,,301,,,3,E2,00,00,,,,,
5.111417,,300,,,8,03,5A,64,5A,3C,00,3C,31
5.111881,,301,,,3,B3,01,00,,,,,
5.160647,,300,,,8,03,5A,64,5A,3C,00,3C,32
5.161115,,301,,,3,6B,02,00,,,,,
5.210652,,300,,,8,03,5A,64,5A,3C,00,3C,33
5.211117,,301,,,3,96,03,00,,,,,
5.260655,,300,,,8,03,5A,64,5A,3C,00,3C,74
5.261119,,301,,,3,03,04,00,,,,,
5.310662,,300,,,8,03,5A,64,5A,3C,00,3C,75
5.31113,,301,,,3,54,05,00,,,,,
5.360664,,300,,,8,03,5A,64,5A,3C,00,3C,76
5.361128,,301,,,3,F5,06,00,,,,,
5.410669,,300,,,8,03,5A,64,5A,3C,00,3C,77
5.411133,,301,,,3,B8,07,00,,,,,
5.460676,,300,,,8,03,5A,64,5A,3C,00,3C,B8
5.46114,,301,,,3,80,08,00,,,,,
5.510682,,300,,,8,03,5A,64,5A,3C,00,3C,B9
5.511146,,301,,,3,88,09,00,,,,,
5.560685,,300,,,8,03,5A,64,5A,3C,00,3C,BA
5.561149,,301,,,3,C6,0A,00,,,,,
5.610692,,300,,,8,03,5A,64,5A,3C,00,3C,BB
5.611156,,301,,,3,43,0B,00,,,,,
5.660699,,300,,,8,03,5A,64,5A,3C,00,3C,FC
5.661167,,301,,,3,B5,0C,00,,,,,
5.7107,,300,,,8,03,5A,64,5A,3C,00,3C,FD
5.711173,,301,,,3,4E,0D,00,,,,,
5.760707,,300,,,8,03,5A,64,5A,3C,00,3C,FE
5.761175,,301,,,3,1D,0E,00,,,,,
5.810713,,300,,,8,03,5A,64,5A,3C,00,3C,FF
5.811185,,301,,,3,E8,0F,00,,,,,
5.860718,,300,,,8,03,5A,64,5A,3C,00,3C,30
5.861186,,301,,,3,E2,00,00,,,,,
5.910722,,300,,,8,03,5A,64,5A,3C,00,3C,31
5.911186,,301,,,3,B3,01,00,,,,,
5.960729,,300,,,8,03,5A,64,5A,3C,00,3C,32
5.961197,,301,,,3,6B,02,00,,,,,
6.010734,,300,,,8,03,5A,64,5A,3C,00,3C,33
6.011198,,301,,,3,96,03,00,,,,,
6.06074,,300,,,8,03,5A,64,5A,3C,00,3C,74
6.061204,,301,,,3,03,04,00,,,,,
6.111521,,300,,,8,03,5A,64,5A,3C,00,3C,75
6.111989,,301,,,3,54,05,00,,,,,
6.161752,,300,,,8,03,5A,64,5A,3C,00,3C,76
6.162216,,301,,,3,F5,06,00,,,,,
6.211756,,300,,,8,03,5A,64,5A,3C,00,3C,77
6.21222,,301,,,3,B8,07,00,,,,,
6.261759,,300,,,8,03,5A,64,5A,3C,00,3C,B8
6.262223,,301,,,3,80,08,00,,,,,
6.311766,,300,,,8,03,5A,64,5A,3C,00,3C,B9
6.31223,,301,,,3,88,09,00,,,,,
6.361771,,300,,,8,03,5A,64,5A,3C,00,3C,BA
6.362235,,301,,,3,C6,0A,00,,,,,
6.411775,,300,,,8,03,5A,64,5A,3C,00,3C,BB
6.412239,,301,,,3,43,0B,00,,,,,
6.461781,,300,,,8,03,5A,64,5A,3C,00,3C,FC
6.462249,,301,,,3,B5,0C,00,,,,,
6.511786,,300,,,8,03,5A,64,5A,3C,00,3C,FD
6.512258,,301,,,3,4E,0D,00,,,,,
6.561792,,300,,,8,03,5A,64,5A,3C,00,3C,FE
6.56226,,301,,,3,1D,0E,00,,,,,
6.611795,,300,,,8,03,5A,64,5A,3C,00,3C,FF
6.612267,,301,,,3,E8,0F,00,,,,,
6.661802,,300,,,8,03,5A,64,5A,3C,00,3C,30
6.66227,,301,,,3,E2,00,00,,,,,
6.711808,,300,,,8,03,5A,64,5A,3C,00,3C,31
6.712272,,301,,,3,B3,01,00,,,,,
6.761811,,300,,,8,03,5A,64,5A,3C,00,3C,32
6.762279,,301,,,3,6B,02,00,,,,,
6.811819,,300,,,8,03,5A,64,5A,3C,00,3C,33
6.812283,,301,,,3,96,03,00,,,,,
6.862119,,300,,,8,03,5A,64,5A,3C,00,3C,74
6.862583,,301,,,3,03,04,00,,,,,
6.911827,,300,,,8,03,5A,64,5A,3C,00,3C,75
6.912295,,301,,,3,54,05,00,,,,,
6.961833,,300,,,8,03,5A,64,5A,3C,00,3C,76
6.962297,,301,,,3,F5,06,00,,,,,
7.011837,,300,,,8,03,5A,64,5A,3C,00,3C,77
7.012301,,301,,,3,B8,07,00,,,,,
7.061844,,300,,,8,03,5A,64,5A,3C,00,3C,B8
7.062308,,301,,,3,80,08,00,,,,,
7.112625,,300,,,8,03,5A,64,5A,3C,00,3C,B9
7.113609,,301,,,3,88,09,00,,,,,
7.161855,,300,,,8,03,5A,64,5A,3C,00,3C,BA
7.162319,,301,,,3,C6,0A,00,,,,,
7.211864,,300,,,8,03,5A,64,5A,3C,00,3C,BB
7.212328,,301,,,3,43,0B,00,,,,,
7.261866,,300,,,8,03,5A,64,5A,3C,00,3C,FC
7.262334,,301,,,3,B5,0C,00,,,,,
7.31187,,300,,,8,03,5A,64,5A,3C,00,3C,FD
7.312342,,301,,,3,4E,0D,00,,,,,
7.361877,,300,,,8,03,5A,64,5A,3C,00,3C,FE
7.362345,,301,,,3,1D,0E,00,,,,,
7.411879,,300,,,8,03,5A,64,5A,3C,00,3C,FF
7.412351,,301,,,3,E8,0F,00,,,,,
7.461885,,300,,,8,03,5A,64,5A,3C,00,3C,30
7.462354,,301,,,3,E2,00,00,,,,,
7.511893,,300,,,8,03,5A,64,5A,3C,00,3C,31
7.512357,,301,,,3,B3,01,00,,,,,
7.561895,,300,,,8,03,5A,64,5A,3C,00,3C,32
7.562363,,301,,,3,6B,02,00,,,,,
7.6119,,300,,,8,03,5A,64,5A,3C,00,3C,33
7.612364,,301,,,3,96,03,00,,,,,
7.661906,,300,,,8,03,5A,64,5A,3C,00,3C,74
7.66237,,301,,,3,03,04,00,,,,,
7.711914,,300,,,8,03,5A,64,5A,3C,00,3C,75
7.712382,,301,,,3,54,05,00,,,,,
7.761916,,300,,,8,03,5A,64,5A,3C,00,3C,76
7.76238,,301,,,3,F5,06,00,,,,,
7.811923,,300,,,8,03,5A,64,5A,3C,00,3C,77
7.812387,,301,,,3,B8,07,00,,,,,
7.861926,,300,,,8,03,5A,64,5A,3C,00,3C,B8
7.86239,,301,,,3,80,08,00,,,,,
7.911933,,300,,,8,03,5A,64,5A,3C,00,3C,B9
7.912397,,301,,,3,88,09,00,,,,,
7.96194,,300,,,8,03,5A,64,5A,3C,00,3C,BA
7.962404,,301,,,3,C6,0A,00,,,,,
8.011944,,300,,,8,03,5A,64,5A,3C,00,3C,BB
8.012408,,301,,,3,43,0B,00,,,,,
8.061947,,300,,,8,03,5A,64,5A,3C,00,3C,FC
8.062415,,301,,,3,B5,0C,00,,,,,
8.113212,,300,,,8,03,5A,64,5A,3C,00,3C,FD
8.113684,,301,,,3,4E,0D,00,,,,,
8.161961,,300,,,8,03,5A,64,5A,3C,00,3C,FE
8.162429,,301,,,3,1D,0E,00,,,,,
8.211966,,300,,,8,03,5A,64,5A,3C,00,3C,FF
8.212438,,301,,,3,E8,0F,00,,,,,
8.261969,,300,,,8,03,5A,64,5A,3C,00,3C,30
8.262437,,301,,,3,E2,00,00,,,,,
8.311973,,300,,,8,03,5A,64,5A,3C,00,3C,31
8.312437,,301,,,3,B3,01,00,,,,,
8.36198,,300,,,8,03,5A,64,5A,3C,00,3C,32
8.362448,,301,,,3,6B,02,00,,,,,
8.411984,,300,,,8,03,5A,64,5A,3C,00,3C,33
8.412448,,301,,,3,96,03,00,,,,,
8.46199,,300,,,8,03,5A,64,5A,3C,00,3C,74
8.462454,,301,,,3,03,04,00,,,,,
8.511997,,300,,,8,03,5A,64,5A,3C,00,3C,75
8.512465,,301,,,3,54,05,00,,,,,
8.561999,,300,,,8,03,5A,64,5A,3C,00,3C,76
8.562463,,301,,,3,F5,06,00,,,,,
8.612005,,300,,,8,03,5A,64,5A,3C,00,3C,77
8.612469,,301,,,3,B8,07,00,,,,,
