Timestamp,IsSPI,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
3.74918,,301,,,3,88,09,00,,,,,
3.798511,,300,,,8,03,5A,64,5A,64,00,64,BA
3.798975,,301,,,3,C6,0A,00,,,,,
3.828409,,2,,,8,DF,E8,20,02,B0,98,40,00
3.848457,,10C09208,,,1,B8,,,,,,,
3.849332,,300,,,8,03,5A,64,5A,64,00,64,AB
3.849796,,301,,,3,43,0B,00,,,,,
3.898526,,300,,,8,03,5A,64,5A,64,00,64,BC
3.89899,,301,,,3,B5,0C,00,,,,,
3.92865,,492,,,6,,,,,,,,
3.94853,,300,,,8,03,5A,64,5A,64,00,64,AD
3.948994,,301,,,3,4E,0D,00,,,,,
3.949299,,430,,,4,08,F1,CD,80,,,,
3.998534,,300,,,8,03,5A,64,5A,64,00,64,BE
3.999002,,301,,,3,1D,0E,00,,,,,
4.028901,,10C70AB3,,,,,,,,,,,
4.048538,,300,,,8,03,5A,64,5A,64,00,64,AF
4.049002,,301,,,3,E8,0F,00,,,,,
4.049307,,1860400B,,,3,DC,30,C3,,,,,
4.098546,,300,,,8,03,5A,64,5A,64,00,64,30
4.099018,,301,,,3,E2,00,00,,,,,
4.109103,,615,,,4,71,80,10,C2,,,,
4.12915,,450,,,6,,,,,,,,
4.129389,,447,,,2,49,2C,,,,,,
4.148549,,300,,,8,03,5A,64,5A,64,00,64,21
4.149021,,301,,,3,B3,01,00,,,,,
4.198556,,300,,,8,03,5A,64,5A,64,00,64,32
4.19902,,301,,,3,6B,02,00,,,,,
4.229393,,494,,,4,,,,,,,,
4.248561,,300,,,8,03,5A,64,5A,64,00,64,23
4.249025,,301,,,3,96,03,00,,,,,
4.249447,,12444008,,,1,B2,,,,,,,
4.298565,,300,,,8,03,5A,64,5A,64,00,64,34
4.299029,,301,,,3,03,04,00,,,,,
4.329657,,18E,,,F,,,,,,,,
4.348571,,300,,,8,03,5A,64,5A,64,00,64,25
4.349035,,301,,,3,54,05,00,,,,,
4.399576,,300,,,8,03,5A,64,5A,64,00,64,36
4.400044,,301,,,3,F5,06,00,,,,,
4.449582,,300,,,8,03,5A,64,5A,64,00,64,27
4.45005,,301,,,3,B8,07,00,,,,,
4.499585,,300,,,8,03,5A,64,5A,64,00,64,B8
4.500053,,301,,,3,80,08,00,,,,,
4.549593,,300,,,8,03,5A,64,5A,64,00,64,A9
4.550061,,301,,,3,88,09,00,,,,,
4.599596,,300,,,8,03,5A,64,5A,64,00,64,BA
4.60006,,301,,,3,C6,0A,00,,,,,
4.649603,,300,,,8,03,5A,64,5A,64,00,64,AB
4.650067,,301,,,3,43,0B,00,,,,,
4.699607,,300,,,8,03,5A,64,5A,64,00,64,BC
4.700071,,301,,,3,B5,0C,00,,,,,
4.749612,,300,,,8,03,5A,64,5A,64,00,64,AD
4.750076,,301,,,3,4E,0D,00,,,,,
4.799617,,300,,,8,03,5A,64,5A,64,00,64,BE
4.800085,,301,,,3,1D,0E,00,,,,,
4.850401,,300,,,8,03,5A,64,5A,64,00,64,AF
4.850865,,301,,,3,E8,0F,00,,,,,
4.899632,,300,,,8,03,5A,64,5A,64,00,64,30
4.900104,,301,,,3,E2,00,00,,,,,
4.949634,,300,,,8,03,5A,64,5A,64,00,64,21
4.950106,,301,,,3,B3,01,00,,,,,
4.999639,,300,,,8,03,5A,64,5A,64,00,64,32
5.000103,,301,,,3,6B,02,00,,,,,
5.049644,,300,,,8,03,5A,64,5A,64,00,64,23
5.050108,,301,,,3,96,03,00,,,,,
5.09965,,300,,,8,03,5A,64,5A,64,00,64,34
5.100114,,301,,,3,03,04,00,,,,,
5.149653,,300,,,8,03,5A,64,5A,64,00,64,25
5.150117,,301,,,3,54,05,00,,,,,
5.199659,,300,,,8,03,5A,64,5A,64,00,64,36
5.200127,,301,,,3,F5,06,00,,,,,
5.249663,,300,,,8,03,5A,64,5A,64,00,64,27
5.250131,,301,,,3,B8,07,00,,,,,
5.29967,,300,,,8,03,5A,64,5A,64,00,64,B8
5.300138,,301,,,3,80,08,00,,,,,
5.349675,,300,,,8,03,5A,64,5A,64,00,64,A9
5.350143,,301,,,3,88,09,00,,,,,
5.399681,,300,,,8,03,5A,64,5A,64,00,64,BA
5.400145,,301,,,3,C6,0A,00,,,,,
5.449683,,300,,,8,03,5A,64,5A,64,00,64,AB
5.450147,,301,,,3,43,0B,00,,,,,
5.499691,,300,,,8,03,5A,64,5A,64,00,64,BC
5.500155,,301,,,3,B5,0C,00,,,,,
5.549697,,300,,,8,03,5A,64,5A,64,00,64,AD
5.550161,,301,,,3,4E,0D,00,,,,,
5.599701,,300,,,8,03,5A,64,5A,64,00,64,BE
5.600169,,301,,,3,1D,0E,00,,,,,
5.649707,,300,,,8,03,5A,64,5A,64,00,64,AF
5.650171,,301,,,3,E8,0F,00,,,,,
5.699711,,300,,,8,03,5A,64,5A,64,00,64,30
5.700183,,301,,,3,E2,00,00,,,,,
5.749715,,300,,,8,03,5A,64,5A,64,00,64,21
