name,type,start_time,duration,"identifier","extended","num_data_bytes","RemoteFrame","remote_frame","crc","ack","data"
"CAN","ack_field",0.536077,0.000004,,,,,,,true,
"CAN","identifier_field",0.585362,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.585426,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.585442,0.000032,,,,,,,,0x03
"CAN","data_field",0.585478,0.000028,,,,,,,,0x5A
"CAN","data_field",0.58551,0.000028,,,,,,,,0x64
"CAN","data_field",0.585542,0.000028,,,,,,,,0x5A
"CAN","data_field",0.585574,0.000028,,,,,,,,0x64
"CAN","data_field",0.585606,0.000032,,,,,,,,0x00
"CAN","data_field",0.585646,0.000028,,,,,,,,0x64
"CAN","data_field",0.585678,0.000028,,,,,,,,0xAB
"CAN","crc_field",0.58571,0.000056,,,,,,0x00000000000062B8,,
"CAN","ack_field",0.585774,0.000004,,,,,,,true,
"CAN","identifier_field",0.585826,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.585886,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.585906,0.000028,,,,,,,,0x43
"CAN","data_field",0.585938,0.000028,,,,,,,,0x0B
"CAN","data_field",0.58597,0.000032,,,,,,,,0x00
"CAN","crc_field",0.586006,0.000056,,,,,,0x00000000000023D1,,
"CAN","ack_field",0.58607,0.000004,,,,,,,true,
"CAN","identifier_field",0.635366,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.63543,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.635446,0.000032,,,,,,,,0x03
"CAN","data_field",0.635482,0.000028,,,,,,,,0x5A
"CAN","data_field",0.635514,0.000028,,,,,,,,0x64
"CAN","data_field",0.635546,0.000028,,,,,,,,0x5A
"CAN","data_field",0.635578,0.000028,,,,,,,,0x64
"CAN","data_field",0.63561,0.000032,,,,,,,,0x00
"CAN","data_field",0.63565,0.000028,,,,,,,,0x64
"CAN","data_field",0.635682,0.000028,,,,,,,,0xBC
"CAN","crc_field",0.635714,0.000056,,,,,,0x0000000000001CD2,,
"CAN","ack_field",0.635778,0.000004,,,,,,,true,
"CAN","identifier_field",0.63583,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.63589,0.000016,,,0x0000000000000003,,,,,
