name,type,start_time,duration,"identifier","extended","num_data_bytes","RemoteFrame","remote_frame","crc","ack","data"
"CAN","control_field",0.427805,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.427821,0.000032,,,,,,,,0x03
"CAN","data_field",0.427857,0.000028,,,,,,,,0x5A
"CAN","data_field",0.427889,0.000028,,,,,,,,0x64
"CAN","data_field",0.427921,0.000028,,,,,,,,0x5A
"CAN","data_field",0.427953,0.000028,,,,,,,,0x64
"CAN","data_field",0.427985,0.000032,,,,,,,,0x00
"CAN","data_field",0.428025,0.000028,,,,,,,,0x64
"CAN","data_field",0.428057,0.000028,,,,,,,,0x23
"CAN","crc_field",0.428089,0.000056,,,,,,0x00000000000034AC,,
"CAN","ack_field",0.428153,0.000004,,,,,,,true,
"CAN","identifier_field",0.428205,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.428265,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.428285,0.000028,,,,,,,,0x96
"CAN","data_field",0.428317,0.000032,,,,,,,,0x03
"CAN","data_field",0.428353,0.000032,,,,,,,,0x00
"CAN","crc_field",0.428389,0.00006,,,,,,0x0000000000000AB9,,
"CAN","ack_field",0.428457,0.000004,,,,,,,true,
"CAN","identifier_field",0.477749,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.477813,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.477829,0.000032,,,,,,,,0x03
"CAN","data_field",0.477865,0.000028,,,,,,,,0x5A
"CAN","data_field",0.477897,0.000028,,,,,,,,0x64
"CAN","data_field",0.477929,0.000028,,,,,,,,0x5A
"CAN","data_field",0.477961,0.000028,,,,,,,,0x64
"CAN","data_field",0.477993,0.000032,,,,,,,,0x00
"CAN","data_field",0.478033,0.000028,,,,,,,,0x64
"CAN","data_field",0.478065,0.000028,,,,,,,,0x34
"CAN","crc_field",0.478097,0.000056,,,,,,0x0000000000004AC6,,
"CAN","ack_field",0.478161,0.000004,,,,,,,true,
"CAN","identifier_field",0.478213,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.478273,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.478293,0.000032,,,,,,,,0x03
"CAN","data_field",0.478329,0.000032,,,,,,,,0x04
"CAN","data_field",0.478365,0.000032,,,,,,,,0x00
"CAN","crc_field",0.478405,0.000056,,,,,,0x0000000000000A50,,
