Timestamp,IsSPI,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
116804,1,203,0,0,8,0,0,0,0,0,0,0,0
116816,0,300,0,0,8,3,5a,64,5a,64,0,64,36
116817,0,301,0,0,3,f5,6,0
116866,0,300,0,0,8,3,5a,64,5a,64,0,64,27
116867,0,301,0,0,3,b8,7,0
116870,1,401,0,0,8,7e,a0,0,0,55,0,0,0
116890,1,400,0,0,8,1,0,4c,0,0,0,0,0
116892,1,201,0,0,6,0,0,0,0,62,0
116904,1,203,0,0,8,0,0,0,0,0,0,0,0
116916,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
116917,0,301,0,0,3,80,8,0
116966,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
116967,0,301,0,0,3,88,9,0
116970,1,401,0,0,8,7e,a0,0,0,55,0,0,0
116990,1,400,0,0,8,1,0,4c,0,0,0,0,0
116992,1,201,0,0,6,0,0,0,0,62,0
117004,1,203,0,0,8,0,0,0,0,0,0,0,0
117016,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
117017,0,301,0,0,3,c6,a,0
117066,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
117067,0,301,0,0,3,43,b,0
117070,1,401,0,0,8,7e,a0,0,0,55,0,0,0
117090,1,400,0,0,8,1,0,4c,0,0,0,0,0
117092,1,201,0,0,6,0,0,0,0,62,0
117104,1,203,0,0,8,0,0,0,0,0,0,0,0
117116,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
117117,0,301,0,0,3,b5,c,0
117166,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
117167,0,301,0,0,3,4e,d,0
117170,1,401,0,0,8,7e,a0,0,0,55,0,0,0
117190,1,400,0,0,8,1,0,4c,0,0,0,0,0
117192,1,201,0,0,6,0,0,0,0,62,0
117204,1,203,0,0,8,0,0,0,0,0,0,0,0
117216,0,300,0,0,8,3,5a,64,5a,64,0,64,be
117217,0,301,0,0,3,1d,e,0
117251,1,402,0,0,8,64,0,0,0,48,e1,9,0
117266,0,300,0,0,8,3,5a,64,5a,64,0,64,af
117267,0,301,0,0,3,e8,f,0
117271,1,401,0,0,8,7e,a0,0,0,55,0,0,0
117291,1,400,0,0,8,1,0,4c,0,0,0,0,0
117292,1,201,0,0,6,0,0,0,0,62,0
117304,1,203,0,0,8,0,0,0,0,0,0,0,0
117316,0,300,0,0,8,3,5a,64,5a,64,0,64,30
117317,0,301,0,0,3,e2,0,0
117366,0,300,0,0,8,3,5a,64,5a,64,0,64,21
117367,0,301,0,0,3,b3,1,0
117371,1,401,0,0,8,7e,a0,0,0,55,0,0,0
117391,1,400,0,0,8,1,0,4c,0,0,0,0,0
117392,1,201,0,0,6,0,0,0,0,62,0
117404,1,203,0,0,8,0,0,0,0,0,0,0,0
117416,0,300,0,0,8,3,5a,64,5a,64,0,64,32
117417,0,301,0,0,3,6b,2,0
117466,0,300,0,0,8,3,5a,64,5a,64,0,64,23
117467,0,301,0,0,3,96,3,0
117471,1,401,0,0,8,7e,a0,0,0,55,0,0,0
117491,1,400,0,0,8,1,0,4c,0,0,0,0,0
117492,1,201,0,0,6,0,0,0,0,62,0
117504,1,203,0,0,8,0,0,0,0,0,0,0,0
117516,1,204,0,0,8,0,0,0,0,0,0,0,0
117516,0,300,0,0,8,3,5a,64,5a,64,0,64,34
117517,0,301,0,0,3,3,4,0
117528,1,202,0,0,8,e2,16,0,0,8e,fd,1a,0
117566,0,300,0,0,8,3,5a,64,5a,64,0,64,25
117567,0,301,0,0,3,54,5,0
117571,1,401,0,0,8,7e,a0,0,0,55,0,0,0
117591,1,400,0,0,8,1,0,4c,0,0,0,0,0
117592,1,201,0,0,6,0,0,0,0,62,0
117604,1,203,0,0,8,0,0,0,0,0,0,0,0
117616,0,300,0,0,8,3,5a,64,5a,64,0,64,36
117617,0,301,0,0,3,f5,6,0
117666,0,300,0,0,8,3,5a,64,5a,64,0,64,27
117667,0,301,0,0,3,b8,7,0
117671,1,401,0,0,8,7c,a0,0,0,55,0,0,0
117691,1,400,0,0,8,1,0,4c,0,0,0,0,0
117692,1,201,0,0,6,0,0,0,0,62,0
117704,1,203,0,0,8,0,0,0,0,0,0,0,0
117716,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
117717,0,301,0,0,3,80,8,0
117751,1,403,0,0,8,63,0,0,0,20,e2,9,0
117766,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
117767,0,301,0,0,3,88,9,0
117771,1,401,0,0,8,7c,a0,0,0,55,0,0,0
117791,1,400,0,0,8,1,0,4c,0,0,0,0,0
117792,1,201,0,0,6,0,0,0,0,62,0
117804,1,203,0,0,8,0,0,0,0,0,0,0,0
117816,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
117817,0,301,0,0,3,c6,a,0
117866,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
117867,0,301,0,0,3,43,b,0
117871,1,401,0,0,8,7e,a0,0,0,55,0,0,0
117891,1,400,0,0,8,1,0,4c,0,0,0,0,0
117892,1,201,0,0,6,0,0,0,0,62,0
117904,1,203,0,0,8,0,0,0,0,0,0,0,0
117916,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
117917,0,301,0,0,3,b5,c,0
117966,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
117967,0,301,0,0,3,4e,d,0
117971,1,401,0,0,8,7e,a0,0,0,55,0,0,0
117991,1,400,0,0,8,1,0,4c,0,0,0,0,0
117992,1,201,0,0,6,0,0,0,0,62,0
118004,1,203,0,0,8,0,0,0,0,0,0,0,0
118016,0,300,0,0,8,3,5a,64,5a,64,0,64,be
118017,0,301,0,0,3,1d,e,0
118066,0,300,0,0,8,3,5a,64,5a,64,0,64,af
118067,0,301,0,0,3,e8,f,0
118071,1,401,0,0,8,7e,a0,0,0,55,0,0,0
118091,1,400,0,0,8,1,0,4c,0,0,0,0,0
118092,1,201,0,0,6,0,0,0,0,62,0
118104,1,203,0,0,8,0,0,0,0,0,0,0,0
118116,0,300,0,0,8,3,5a,64,5a,64,0,64,30
118117,0,301,0,0,3,e2,0,0
118166,0,300,0,0,8,3,5a,64,5a,64,0,64,21
118167,0,301,0,0,3,b3,1,0
118172,1,401,0,0,8,7e,a0,0,0,55,0,0,0
118192,1,400,0,0,8,1,0,4c,0,0,0,0,0
118192,1,201,0,0,6,0,0,0,0,62,0
118204,1,203,0,0,8,0,0,0,0,0,0,0,0
118216,0,300,0,0,8,3,5a,64,5a,64,0,64,32
118217,0,301,0,0,3,6b,2,0
118252,1,402,0,0,8,64,0,0,0,48,e1,9,0
118266,0,300,0,0,8,3,5a,64,5a,64,0,64,23
118267,0,301,0,0,3,96,3,0
118272,1,401,0,0,8,7e,a0,0,0,55,0,0,0
118292,1,400,0,0,8,1,0,4c,0,0,0,0,0
118292,1,201,0,0,6,0,0,0,0,62,0
118304,1,203,0,0,8,0,0,0,0,0,0,0,0
118316,0,300,0,0,8,3,5a,64,5a,64,0,64,34
118317,0,301,0,0,3,3,4,0
118366,0,300,0,0,8,3,5a,64,5a,64,0,64,25
118367,0,301,0,0,3,54,5,0
118372,1,401,0,0,8,7e,a0,0,0,55,0,0,0
118392,1,400,0,0,8,1,0,4c,0,0,0,0,0
118392,1,201,0,0,6,0,0,0,0,62,0
118404,1,203,0,0,8,0,0,0,0,0,0,0,0
118416,0,300,0,0,8,3,5a,64,5a,64,0,64,36
118417,0,301,0,0,3,f5,6,0
118466,0,300,0,0,8,3,5a,64,5a,64,0,64,27
118467,0,301,0,0,3,b8,7,0
118472,1,401,0,0,8,7e,a0,0,0,55,0,0,0
118492,1,400,0,0,8,1,0,4c,0,0,0,0,0
118492,1,201,0,0,6,0,0,0,0,62,0
118504,1,203,0,0,8,0,0,0,0,0,0,0,0
118516,1,204,0,0,8,0,0,0,0,0,0,0,0
118516,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
118517,0,301,0,0,3,80,8,0
118528,1,202,0,0,8,e2,13,0,0,8e,fd,1a,0
118540,1,666,0,0,8,52,8,1,5,52,57,12,44
118552,1,665,0,0,8,0,0,0,53,4c,18,53,0
118564,1,200,0,0,8,64,0,48,e1,9,0,0,0
118565,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
118566,0,301,0,0,3,88,9,0
118572,1,401,0,0,8,7e,a0,0,0,55,0,0,0
118592,1,201,0,0,6,0,0,0,0,62,0
118592,1,400,0,0,8,1,0,4c,0,0,0,0,0
118604,1,203,0,0,8,0,0,0,0,0,0,0,0
118616,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
118617,0,301,0,0,3,c6,a,0
118666,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
118667,0,301,0,0,3,43,b,0
118672,1,401,0,0,8,7e,a0,0,0,55,0,0,0
118692,1,201,0,0,6,0,0,0,0,62,0
118692,1,400,0,0,8,1,0,4c,0,0,0,0,0
118704,1,203,0,0,8,0,0,0,0,0,0,0,0
118716,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
118717,0,301,0,0,3,b5,c,0
118752,1,403,0,0,8,63,0,0,0,20,e2,9,0
118766,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
118767,0,301,0,0,3,4e,d,0
118772,1,401,0,0,8,7e,a0,0,0,55,0,0,0
118792,1,201,0,0,6,0,0,0,0,62,0
118792,1,400,0,0,8,1,0,4c,0,0,0,0,0
118804,1,203,0,0,8,0,0,0,0,0,0,0,0
118816,0,300,0,0,8,3,5a,64,5a,64,0,64,be
118817,0,301,0,0,3,1d,e,0
118866,0,300,0,0,8,3,5a,64,5a,64,0,64,af
118867,0,301,0,0,3,e8,f,0
118872,1,401,0,0,8,7c,a0,0,0,55,0,0,0
118892,1,201,0,0,6,0,0,0,0,62,0
118892,1,400,0,0,8,1,0,4c,0,0,0,0,0
118904,1,203,0,0,8,0,0,0,0,0,0,0,0
118916,0,300,0,0,8,3,5a,64,5a,64,0,64,30
118917,0,301,0,0,3,e2,0,0
118966,0,300,0,0,8,3,5a,64,5a,64,0,64,21
118967,0,301,0,0,3,b3,1,0
118972,1,401,0,0,8,7c,a0,0,0,55,0,0,0
118992,1,201,0,0,6,0,0,0,0,62,0
118992,1,400,0,0,8,1,0,4c,0,0,0,0,0
119004,1,203,0,0,8,0,0,0,0,0,0,0,0
119016,0,300,0,0,8,3,5a,64,5a,64,0,64,32
119017,0,301,0,0,3,6b,2,0
119066,0,300,0,0,8,3,5a,64,5a,64,0,64,23
119067,0,301,0,0,3,96,3,0
119073,1,401,0,0,8,7c,a0,0,0,55,0,0,0
119092,1,201,0,0,6,0,0,0,0,62,0
119093,1,400,0,0,8,1,0,4c,0,0,0,0,0
119104,1,203,0,0,8,0,0,0,0,0,0,0,0
119116,0,300,0,0,8,3,5a,64,5a,64,0,64,34
119117,0,301,0,0,3,3,4,0
119166,0,300,0,0,8,3,5a,64,5a,64,0,64,25
119167,0,301,0,0,3,54,5,0
119173,1,401,0,0,8,80,a0,0,0,55,0,0,0
119192,1,201,0,0,6,0,0,0,0,62,0
119193,1,400,0,0,8,1,0,4c,0,0,0,0,0
119204,1,203,0,0,8,0,0,0,0,0,0,0,0
119216,0,300,0,0,8,3,5a,64,5a,64,0,64,36
119217,0,301,0,0,3,f5,6,0
119253,1,402,0,0,8,64,0,0,0,48,e1,9,0
119266,0,300,0,0,8,3,5a,64,5a,64,0,64,27
119267,0,301,0,0,3,b8,7,0
119273,1,401,0,0,8,80,a0,0,0,55,0,0,0
119292,1,201,0,0,6,0,0,0,0,62,0
119293,1,400,0,0,8,1,0,4c,0,0,0,0,0
119304,1,203,0,0,8,0,0,0,0,0,0,0,0
119316,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
119317,0,301,0,0,3,80,8,0
119366,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
119367,0,301,0,0,3,88,9,0
119373,1,401,0,0,8,80,a0,0,0,55,0,0,0
119392,1,201,0,0,6,0,0,0,0,62,0
119393,1,400,0,0,8,1,0,4c,0,0,0,0,0
119404,1,203,0,0,8,0,0,0,0,0,0,0,0
119416,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
119417,0,301,0,0,3,c6,a,0
119466,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
119467,0,301,0,0,3,43,b,0
119473,1,401,0,0,8,80,a0,0,0,55,0,0,0
119492,1,201,0,0,6,0,0,0,0,62,0
119493,1,400,0,0,8,1,0,4c,0,0,0,0,0
119504,1,203,0,0,8,0,0,0,0,0,0,0,0
119516,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
119516,1,204,0,0,8,0,0,0,0,0,0,0,0
119517,0,301,0,0,3,b5,c,0
119528,1,202,0,0,8,e2,16,0,0,8e,fd,1a,0
119566,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
