Timestamp,IsMotorToTCU,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
26884,1,203,0,0,8,0,0,0,0,0,0,0,0
26899,0,301,0,0,3,96,3,0
26900,0,300,0,0,8,3,5a,64,5a,64,0,64,34
26900,1,403,0,0,8,63,0,0,0,20,e2,9,0
26920,1,401,0,0,8,9b,a0,0,0,56,0,0,0
26940,1,400,0,0,8,1,0,4c,0,0,0,0,0
26949,0,301,0,0,3,3,4,0
26950,0,300,0,0,8,3,5a,64,5a,64,0,64,25
26972,1,201,0,0,6,aa,0,0,0,62,0
26984,1,203,0,0,8,0,0,0,0,0,0,0,0
26999,0,301,0,0,3,54,5,0
27000,0,300,0,0,8,3,5a,64,5a,64,0,64,36
27020,1,401,0,0,8,9b,a0,0,0,56,0,0,0
27040,1,400,0,0,8,1,0,4c,0,0,0,0,0
27049,0,301,0,0,3,f5,6,0
27050,0,300,0,0,8,3,5a,64,5a,64,0,64,27
27072,1,201,0,0,6,aa,0,0,0,62,0
27084,1,203,0,0,8,0,0,0,0,0,0,0,0
27099,0,301,0,0,3,b8,7,0
27100,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
27120,1,401,0,0,8,9b,a0,0,0,56,0,0,0
27140,1,400,0,0,8,1,0,4c,0,0,0,0,0
27149,0,301,0,0,3,80,8,0
27150,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
27172,1,201,0,0,6,aa,0,0,0,62,0
27184,1,203,0,0,8,0,0,0,0,0,0,0,0
27199,0,301,0,0,3,88,9,0
27200,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
27220,1,401,0,0,8,9b,a0,0,0,55,0,0,0
27240,1,400,0,0,8,1,0,4c,0,0,0,0,0
27249,0,301,0,0,3,c6,a,0
27250,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
27272,1,201,0,0,6,aa,0,0,0,62,0
27284,1,203,0,0,8,0,0,0,0,0,0,0,0
27299,0,301,0,0,3,43,b,0
27300,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
27320,1,401,0,0,8,9b,a0,0,0,55,0,0,0
27340,1,400,0,0,8,1,0,4c,0,0,0,0,0
27349,0,301,0,0,3,b5,c,0
27350,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
27372,1,201,0,0,6,aa,0,0,0,62,0
27384,1,203,0,0,8,0,0,0,0,0,0,0,0
27399,0,301,0,0,3,4e,d,0
27400,0,300,0,0,8,3,5a,64,5a,64,0,64,be
27400,1,402,0,0,8,64,0,0,0,20,e2,9,0
27420,1,401,0,0,8,9b,a0,0,0,55,0,0,0
27440,1,400,0,0,8,1,0,4c,0,0,0,0,0
27449,0,301,0,0,3,1d,e,0
27450,0,300,0,0,8,3,5a,64,5a,64,0,64,af
27472,1,201,0,0,6,aa,0,0,0,62,0
27484,1,203,0,0,8,0,0,0,0,0,0,0,0
27499,0,301,0,0,3,e8,f,0
27500,0,300,0,0,8,3,5a,64,5a,64,0,64,30
27520,1,401,0,0,8,9b,a0,0,0,55,0,0,0
27540,1,400,0,0,8,1,0,4c,0,0,0,0,0
27549,0,301,0,0,3,e2,0,0
27550,0,300,0,0,8,3,5a,64,5a,64,0,64,21
27572,1,201,0,0,6,aa,0,0,0,62,0
27584,1,203,0,0,8,0,0,0,0,0,0,0,0
27596,1,204,0,0,8,0,0,0,0,0,0,0,0
27599,0,301,0,0,3,b3,1,0
27600,0,300,0,0,8,3,5a,64,5a,64,0,64,32
27608,1,202,0,0,8,e2,13,0,0,dc,fb,1a,0
27620,1,666,0,0,8,52,8,1,5,52,57,12,44
27620,1,401,0,0,8,9b,a0,0,0,55,0,0,0
27632,1,665,0,0,8,0,0,0,53,4c,18,53,0
27641,1,400,0,0,8,1,0,4c,0,0,0,0,0
27644,1,200,0,0,8,64,0,20,e2,9,0,0,0
27649,0,301,0,0,3,6b,2,0
27650,0,300,0,0,8,3,5a,64,5a,64,0,64,23
27672,1,201,0,0,6,aa,0,0,0,62,0
27684,1,203,0,0,8,0,0,0,0,0,0,0,0
27699,0,301,0,0,3,96,3,0
27700,0,300,0,0,8,3,5a,64,5a,64,0,64,34
27721,1,401,0,0,8,9b,a0,0,0,55,0,0,0
27741,1,400,0,0,8,1,0,4c,0,0,0,0,0
27749,0,301,0,0,3,3,4,0
27750,0,300,0,0,8,3,5a,64,5a,64,0,64,25
27772,1,201,0,0,6,aa,0,0,0,62,0
27784,1,203,0,0,8,0,0,0,0,0,0,0,0
27799,0,301,0,0,3,54,5,0
27800,0,300,0,0,8,3,5a,64,5a,64,0,64,36
27821,1,401,0,0,8,9b,a0,0,0,55,0,0,0
27841,1,400,0,0,8,1,0,4c,0,0,0,0,0
27849,0,301,0,0,3,f5,6,0
27850,0,300,0,0,8,3,5a,64,5a,64,0,64,27
27872,1,201,0,0,6,aa,0,0,0,62,0
27884,1,203,0,0,8,0,0,0,0,0,0,0,0
27899,0,301,0,0,3,b8,7,0
27900,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
27901,1,403,0,0,8,63,0,0,0,20,e2,9,0
27921,1,401,0,0,8,9b,a0,0,0,55,0,0,0
27941,1,400,0,0,8,1,0,4c,0,0,0,0,0
27949,0,301,0,0,3,80,8,0
27950,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
27972,1,201,0,0,6,aa,0,0,0,62,0
27984,1,203,0,0,8,0,0,0,0,0,0,0,0
27999,0,301,0,0,3,88,9,0
28000,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
28021,1,401,0,0,8,9b,a0,0,0,55,0,0,0
28041,1,400,0,0,8,1,0,4c,0,0,0,0,0
28049,0,301,0,0,3,c6,a,0
28050,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
28072,1,201,0,0,6,aa,0,0,0,62,0
28084,1,203,0,0,8,0,0,0,0,0,0,0,0
28099,0,301,0,0,3,43,b,0
28100,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
28121,1,401,0,0,8,9b,a0,0,0,55,0,0,0
28141,1,400,0,0,8,1,0,4c,0,0,0,0,0
28149,0,301,0,0,3,b5,c,0
28150,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
28172,1,201,0,0,6,aa,0,0,0,62,0
28184,1,203,0,0,8,0,0,0,0,0,0,0,0
28199,0,301,0,0,3,4e,d,0
28200,0,300,0,0,8,3,5a,64,5a,64,0,64,be
28221,1,401,0,0,8,9b,a0,0,0,55,0,0,0
28241,1,400,0,0,8,1,0,4c,0,0,0,0,0
28249,0,301,0,0,3,1d,e,0
28250,0,300,0,0,8,3,5a,64,5a,64,0,64,af
28272,1,201,0,0,6,aa,0,0,0,62,0
28284,1,203,0,0,8,0,0,0,0,0,0,0,0
28299,0,301,0,0,3,e8,f,0
28300,0,300,0,0,8,3,5a,64,5a,64,0,64,30
28321,1,401,0,0,8,99,a0,0,0,55,0,0,0
28341,1,400,0,0,8,1,0,4c,0,0,0,0,0
28349,0,301,0,0,3,e2,0,0
28350,0,300,0,0,8,3,5a,64,5a,64,0,64,21
28372,1,201,0,0,6,aa,0,0,0,62,0
28384,1,203,0,0,8,0,0,0,0,0,0,0,0
28399,0,301,0,0,3,b3,1,0
28400,0,300,0,0,8,3,5a,64,5a,64,0,64,32
28401,1,402,0,0,8,64,0,0,0,20,e2,9,0
28421,1,401,0,0,8,99,a0,0,0,55,0,0,0
28441,1,400,0,0,8,1,0,4c,0,0,0,0,0
28449,0,301,0,0,3,6b,2,0
28450,0,300,0,0,8,3,5a,64,5a,64,0,64,23
28472,1,201,0,0,6,aa,0,0,0,62,0
28484,1,203,0,0,8,0,0,0,0,0,0,0,0
28499,0,301,0,0,3,96,3,0
28500,0,300,0,0,8,3,5a,64,5a,64,0,64,34
28521,1,401,0,0,8,99,a0,0,0,55,0,0,0
28541,1,400,0,0,8,1,0,4c,0,0,0,0,0
28549,0,301,0,0,3,3,4,0
28550,0,300,0,0,8,3,5a,64,5a,64,0,64,25
28572,1,201,0,0,6,aa,0,0,0,62,0
28584,1,203,0,0,8,0,0,0,0,0,0,0,0
28596,1,204,0,0,8,0,0,0,0,0,0,0,0
28599,0,301,0,0,3,54,5,0
28600,0,300,0,0,8,3,5a,64,5a,64,0,64,36
28608,1,202,0,0,8,e2,16,0,0,dc,fb,1a,0
28621,1,401,0,0,8,9b,a0,0,0,55,0,0,0
28641,1,400,0,0,8,1,0,4c,0,0,0,0,0
28649,0,301,0,0,3,f5,6,0
28650,0,300,0,0,8,3,5a,64,5a,64,0,64,27
28672,1,201,0,0,6,aa,0,0,0,62,0
28684,1,203,0,0,8,0,0,0,0,0,0,0,0
28699,0,301,0,0,3,b8,7,0
28700,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
28722,1,401,0,0,8,9b,a0,0,0,55,0,0,0
28742,1,400,0,0,8,1,0,4c,0,0,0,0,0
28749,0,301,0,0,3,80,8,0
28750,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
28772,1,201,0,0,6,aa,0,0,0,62,0
28784,1,203,0,0,8,0,0,0,0,0,0,0,0
28799,0,301,0,0,3,88,9,0
28800,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
28822,1,401,0,0,8,9b,a0,0,0,55,0,0,0
28842,1,400,0,0,8,1,0,4c,0,0,0,0,0
28849,0,301,0,0,3,c6,a,0
28850,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
28872,1,201,0,0,6,aa,0,0,0,62,0
28884,1,203,0,0,8,0,0,0,0,0,0,0,0
28899,0,301,0,0,3,43,b,0
28900,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
28902,1,403,0,0,8,63,0,0,0,20,e2,9,0
28922,1,401,0,0,8,9b,a0,0,0,55,0,0,0
28942,1,400,0,0,8,1,0,4c,0,0,0,0,0
28949,0,301,0,0,3,b5,c,0
28950,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
28972,1,201,0,0,6,aa,0,0,0,62,0
28984,1,203,0,0,8,0,0,0,0,0,0,0,0
28999,0,301,0,0,3,4e,d,0
29000,0,300,0,0,8,3,5a,64,5a,64,0,64,be
29022,1,401,0,0,8,9b,a0,0,0,55,0,0,0
29042,1,400,0,0,8,1,0,4c,0,0,0,0,0
29049,0,301,0,0,3,1d,e,0
29050,0,300,0,0,8,3,5a,64,5a,64,0,64,af
29072,1,201,0,0,6,aa,0,0,0,62,0
29084,1,203,0,0,8,0,0,0,0,0,0,0,0
29099,0,301,0,0,3,e8,f,0
29100,0,300,0,0,8,3,5a,64,5a,64,0,64,30
29122,1,401,0,0,8,9b,a0,0,0,55,0,0,0
29142,1,400,0,0,8,1,0,4c,0,0,0,0,0
29149,0,301,0,0,3,e2,0,0
29150,0,300,0,0,8,3,5a,64,5a,64,0,64,21
29172,1,201,0,0,6,aa,0,0,0,62,0
29184,1,203,0,0,8,0,0,0,0,0,0,0,0
29199,0,301,0,0,3,b3,1,0
29200,0,300,0,0,8,3,5a,64,5a,64,0,64,32
29222,1,401,0,0,8,9b,a0,0,0,55,0,0,0
29242,1,400,0,0,8,1,0,4c,0,0,0,0,0
29249,0,301,0,0,3,6b,2,0
29250,0,300,0,0,8,3,5a,64,5a,64,0,64,23
29272,1,201,0,0,6,aa,0,0,0,62,0
29284,1,203,0,0,8,0,0,0,0,0,0,0,0
29300,0,301,0,0,3,96,3,0
29300,0,300,0,0,8,3,5a,64,5a,64,0,64,34
29322,1,401,0,0,8,9b,a0,0,0,55,0,0,0
29342,1,400,0,0,8,1,0,4c,0,0,0,0,0
29349,0,301,0,0,3,3,4,0
29350,0,300,0,0,8,3,5a,64,5a,64,0,64,25
29372,1,201,0,0,6,aa,0,0,0,62,0
29384,1,203,0,0,8,0,0,0,0,0,0,0,0
29399,0,301,0,0,3,54,5,0
29400,0,300,0,0,8,3,5a,64,5a,64,0,64,36
29402,1,402,0,0,8,64,0,0,0,20,e2,9,0
29422,1,401,0,0,8,9b,a0,0,0,55,0,0,0
29442,1,400,0,0,8,1,0,4c,0,0,0,0,0
29449,0,301,0,0,3,f5,6,0
29450,0,300,0,0,8,3,5a,64,5a,64,0,64,27
29472,1,201,0,0,6,aa,0,0,0,62,0
29484,1,203,0,0,8,0,0,0,0,0,0,0,0
29499,0,301,0,0,3,b8,7,0
29500,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
29522,1,401,0,0,8,9b,a0,0,0,56,0,0,0
29542,1,400,0,0,8,1,0,4c,0,0,0,0,0
29549,0,301,0,0,3,80,8,0
29550,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
29572,1,201,0,0,6,aa,0,0,0,62,0
29584,1,203,0,0,8,0,0,0,0,0,0,0,0
29596,1,204,0,0,8,0,0,0,0,0,0,0,0
29599,0,301,0,0,3,88,9,0
29600,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
29608,1,202,0,0,8,e2,16,0,0,dc,fb,1a,0
29622,1,401,0,0,8,9d,a0,0,0,56,0,0,0
29642,1,400,0,0,8,1,0,4c,0,0,0,0,0
29649,0,301,0,0,3,c6,a,0
29650,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
29672,1,201,0,0,6,aa,0,0,0,62,0
29684,1,203,0,0,8,0,0,0,0,0,0,0,0
29699,0,301,0,0,3,43,b,0
29700,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
29722,1,401,0,0,8,9d,a0,0,0,55,0,0,0
29743,1,400,0,0,8,1,0,4c,0,0,0,0,0
29749,0,301,0,0,3,b5,c,0
29750,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
29772,1,201,0,0,6,aa,0,0,0,62,0
29784,1,203,0,0,8,0,0,0,0,0,0,0,0
29799,0,301,0,0,3,4e,d,0
29800,0,300,0,0,8,3,5a,64,5a,64,0,64,be
29823,1,401,0,0,8,99,a0,0,0,55,0,0,0
29843,1,400,0,0,8,1,0,4c,0,0,0,0,0
29849,0,301,0,0,3,1d,e,0
29850,0,300,0,0,8,3,5a,64,5a,64,0,64,af
29872,1,201,0,0,6,aa,0,0,0,62,0
29884,1,203,0,0,8,0,0,0,0,0,0,0,0
29899,0,301,0,0,3,e8,f,0
29900,0,300,0,0,8,3,5a,64,5a,64,0,64,30
29903,1,403,0,0,8,63,0,0,0,20,e2,9,0
29923,1,401,0,0,8,99,a0,0,0,55,0,0,0
29943,1,400,0,0,8,1,0,4c,0,0,0,0,0
29949,0,301,0,0,3,e2,0,0
29950,0,300,0,0,8,3,5a,64,5a,64,0,64,21
29972,1,201,0,0,6,a0,0,0,0,62,0
29984,1,203,0,0,8,0,0,0,0,0,0,0,0
29999,0,301,0,0,3,b3,1,0
30000,0,300,0,0,8,3,5a,64,5a,64,0,64,32
30023,1,401,0,0,8,99,a0,0,0,55,0,0,0
30043,1,400,0,0,8,1,0,4c,0,0,0,0,0
30049,0,301,0,0,3,6b,2,0
30050,0,300,0,0,8,3,5a,64,5a,64,0,64,23
30072,1,201,0,0,6,a0,0,0,0,62,0
30084,1,203,0,0,8,0,0,0,0,0,0,0,0
30099,0,301,0,0,3,96,3,0
30100,0,300,0,0,8,3,5a,64,5a,64,0,64,34
30123,1,401,0,0,8,9b,a0,0,0,55,0,0,0
30143,1,400,0,0,8,1,0,4c,0,0,0,0,0
30149,0,301,0,0,3,3,4,0
30150,0,300,0,0,8,3,5a,64,5a,64,0,64,25
30172,1,201,0,0,6,a0,0,0,0,62,0
30184,1,203,0,0,8,0,0,0,0,0,0,0,0
30199,0,301,0,0,3,54,5,0
30200,0,300,0,0,8,3,5a,64,5a,64,0,64,36
30223,1,401,0,0,8,9b,a0,0,0,55,0,0,0
30243,1,400,0,0,8,1,0,4c,0,0,0,0,0
30249,0,301,0,0,3,f5,6,0
30250,0,300,0,0,8,3,5a,64,5a,64,0,64,27
30272,1,201,0,0,6,a0,0,0,0,62,0
30284,1,203,0,0,8,0,0,0,0,0,0,0,0
30299,0,301,0,0,3,b8,7,0
30300,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
30323,1,401,0,0,8,9b,a0,0,0,55,0,0,0
30343,1,400,0,0,8,1,0,4c,0,0,0,0,0
30349,0,301,0,0,3,80,8,0
30350,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
30372,1,201,0,0,6,a0,0,0,0,62,0
30384,1,203,0,0,8,0,0,0,0,0,0,0,0
30399,0,301,0,0,3,88,9,0
30400,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
30403,1,402,0,0,8,64,0,0,0,20,e2,9,0
30423,1,401,0,0,8,9b,a0,0,0,55,0,0,0
30443,1,400,0,0,8,1,0,4c,0,0,0,0,0
30449,0,301,0,0,3,c6,a,0
30450,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
